baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DYNLL2	1592.91116662912	1.03135862162068	0.220873506164766	4.66945374992739	3.02001677856777e-06	0.000157603304760075
MYOF	505.094090789193	-1.83631416119879	0.393486778872455	-4.66677474262487	3.05964440178588e-06	0.000159027485237984
CDH2	41.2545085923417	-5.47616744846984	1.17456494376194	-4.66229430526897	3.12703571132104e-06	0.000161229961275713
LPIN1	718.034401315515	-1.83594476781839	0.39373505761499	-4.66289382240798	3.11793641486725e-06	0.000161229961275713
HPGD	53.6148037034767	-4.82816638093469	1.03716520363389	-4.65515654017159	3.23734648401812e-06	0.000166252574418301
TBX19	92.7824914891588	1.98520615304288	0.427604691591383	4.64262013977138	3.44018480693061e-06	0.000175968183179903
DDA1	3564.14410059713	1.06133747540725	0.22896414115736	4.63538731454818	3.56269765017606e-06	0.000181514516643358
LAMA4	1328.16086361274	-2.1240726683141	0.45873658652642	-4.63026654228236	3.65195324890953e-06	0.00018532943849781
PCDHGA9	13.4602474224185	-6.62631544249209	1.43343925122969	-4.62266917611448	3.78833630030448e-06	0.000190006439342119
SRSF7	4716.7526995734	1.89407938968207	0.409614419098275	4.62405447994653	3.76310959854888e-06	0.000190006439342119
SRRM1	7570.21055243876	1.19100904711469	0.257705651961219	4.62158682997732	3.80815879909736e-06	0.000190260336900639
CCL11	30.2549082724376	-7.14992311267136	1.54843913342104	-4.61750349648854	3.88384139802073e-06	0.00019329233830304
SSTR1	51.1094028225409	-8.1956887940906	1.77728966861457	-4.61134104294844	4.00079530194386e-06	0.000197587170276078
SOBP	580.633060482153	1.40148509225876	0.304580976550244	4.60135464838386	4.19752026041852e-06	0.000206511588384713
MSN	12610.5027049954	-1.17334785069482	0.255083478692761	-4.59985827662353	4.22778473373718e-06	0.000207209677634495
ADM	2531.39075462122	1.2695446431912	0.276182563332328	4.5967588535398	4.29113774445416e-06	0.000209518051234902
FOXJ3	1051.95620464216	-1.1342728792236	0.247485644791864	-4.58318655281008	4.57943137834e-06	0.000221081911860684
ANAPC1	476.4936207941	-1.59148638240829	0.347747715468032	-4.57655452967195	4.72696537456133e-06	0.000226507746015225
ARHGAP15	19.4587536258644	-6.54311050672396	1.42963579019595	-4.57676741978259	4.72215955666676e-06	0.000226507746015225
FAM98C	1607.49855538596	1.37878878605129	0.301886687157916	4.56723944679963	4.94189379073224e-06	0.000235929670231624
TUSC3	1540.32749133663	-1.12034548129002	0.245600933317096	-4.5616499341374	5.07532145118496e-06	0.000241405511091418
UBQLN4	2218.12660700074	1.17210213262467	0.257397653732708	4.5536628466778	5.27198257111442e-06	0.000248014070590018
IGFBP5	19842.5169883842	-1.67420910910753	0.367805246394521	-4.55189023408251	5.31660734511452e-06	0.000249203886103731
PGF	3212.41576701097	1.21574488268757	0.267897187948991	4.53810244144501	5.67626860920187e-06	0.000265098197002218
MBTPS1	3557.9137412684	-1.19818962882763	0.264205222656024	-4.5350717021502	5.75839193993976e-06	0.000267962715183479
PGP	1604.79375819094	1.31103082739908	0.289594689308185	4.52712316835302	5.97920934060725e-06	0.000274277609965934
ADAM17	1019.86394898945	-1.33728718158821	0.296092316637904	-4.51645350603135	6.28839161266253e-06	0.000287169749829035
SEL1L	1519.64210698262	-1.38565764312013	0.306839688722905	-4.51590095429755	6.30481297142102e-06	0.000287169749829035
LOC100365008	109.815613691169	-2.13172353114024	0.472304688927941	-4.51344985792736	6.37815343389133e-06	0.000289487316066406
PCDHB3	67.2012858472079	-4.55271094861714	1.00961734063482	-4.50934306036635	6.50286796094956e-06	0.000294112168479438
ST14	1195.31276950346	-1.85755870783702	0.412472092760617	-4.50347730292404	6.68505104587706e-06	0.000301294783151592
LHFPL2	1234.60075474586	-1.55321228574398	0.345179980936755	-4.49971716647313	6.80439348129397e-06	0.000305604989456025
FNIP1	354.224105852848	2.67264259022064	0.594401963283113	4.49635558984125	6.91280916158383e-06	0.000308325640459569
LIMA1	3460.49397097791	-1.13705422436177	0.252848928595719	-4.49697070371934	6.89284813064402e-06	0.000308325640459569
SF3B4	8852.40000190758	1.20092771702042	0.267192696024808	4.49461282021317	6.96966438550334e-06	0.00030978956527289
ZC3HAV1	697.281426015682	-1.27602058892447	0.28410496166858	-4.49137030705225	7.07663880238948e-06	0.000313463485095534
PADI2	48.6262366961972	-6.27164088189281	1.39755265540065	-4.48758825483742	7.20339750390431e-06	0.000317985595292214
HEATR5B	377.382691002056	-1.44458440332835	0.322268404513573	-4.48255051719631	7.37561751972761e-06	0.000323373162684656
GJB2	472.215768364104	-2.95930730397966	0.660712112989727	-4.47896632406023	7.50053642722646e-06	0.00032773530354898
LRP4	785.717114263067	-1.72301325753919	0.385201096813041	-4.47302271928749	7.71215798128432e-06	0.000335843636414712
HBS1L	950.537710170535	1.14434067349808	0.255990858347817	4.47024038625339	7.81317315670357e-06	0.000339096976397
ACE	4814.67678677778	-1.55607119352376	0.348644673731967	-4.46320081952561	8.07443117325884e-06	0.000344807139164787
EDEM1	2932.76600767236	-1.01498633233488	0.227367220794468	-4.46408382346547	8.04120815965908e-06	0.000344807139164787
LTBP3	7989.79475274829	-1.38531163385509	0.310294720816288	-4.46450274826064	8.02549186247744e-06	0.000344807139164787
ZBTB26	18.285401771958	-5.74486872810422	1.28719445164352	-4.46309314087631	8.07849154598647e-06	0.000344807139164787
IFRD2	1027.41036177971	1.08914517326282	0.244360282899512	4.45712846760254	8.30648280678484e-06	0.000353368195971804
IFI47	371.740862280017	-1.55241027665193	0.348489890889084	-4.454678076002	8.40191679517729e-06	0.000356252327269195
PTGFRN	3264.32662127778	-1.17394455230966	0.2635936378602	-4.45361489692811	8.44364900202623e-06	0.00035684798569219
LASP1	3209.94593233461	-1.07883162812234	0.242474339599492	-4.44926102244184	8.61662455065451e-06	0.000362968269470381
NOTCH2	1763.69853194655	-1.33230101243605	0.299913722117922	-4.44228094342482	8.90102341923944e-06	0.000373727009361552
LINC00176	25.6123338269381	-7.01590423243928	1.58212983230102	-4.43446807537627	9.22998953207534e-06	0.000386281055417049
MAFB	4472.47732478774	-1.68254013780192	0.379602349666036	-4.43237545626936	9.32005391450858e-06	0.000387637090384226
KLHL11	712.206931459935	-1.67016724111187	0.377314994874854	-4.42645339781904	9.57950661912641e-06	0.000397041287204307
STT3B	1959.06738542029	-1.18612475895448	0.268118063797096	-4.42388976765142	9.69394961127132e-06	0.000399217285908266
MOB1B	415.024729859768	-1.53443557597556	0.347193587845047	-4.41953892495381	9.89117052845431e-06	0.000406042000355975
TMX4	1084.7745198979	-1.30318321823107	0.295754078522737	-4.40630683688401	1.05147988743341e-05	0.000428910624968882
SLC25A28	988.683007000769	1.25205457845842	0.284437545386696	4.40186114233352	1.07326240014759e-05	0.000436414900249287
NEDD4	21662.4859344745	-1.01365322930862	0.230314188965755	-4.40117577584131	1.07665857766782e-05	0.000436419153023215
NRGN	908.973283107529	2.65440251134092	0.603816950141079	4.39603841979051	1.10244429246589e-05	0.000445470436673521
SYNPO2	2384.63379628779	-1.50186033376162	0.342128956135419	-4.38974926509046	1.13481431570321e-05	0.0004571173915442
TMEM132E	32.0898234680199	-8.34424175365328	1.90124305859243	-4.38883482884659	1.13959577064561e-05	0.000457613379552083
GLI2	237.031950372915	-3.66294259777028	0.834763074853409	-4.38800266580254	1.14396373988984e-05	0.000457940764198136
P2RX5	14.4016163040486	-6.09928990475722	1.39165139255861	-4.38277138755521	1.1717905756198e-05	0.000467627879868088
RGD1597339	511.00831648577	1.08569091706185	0.247761349067144	4.38200276657204	1.17593315657671e-05	0.000467832666304745
TNFSF4	13.4693979521852	-6.4669905296306	1.47795908663066	-4.37562215905012	1.21086605260288e-05	0.000480248105170805
AP2A1	1166.78131768662	-1.1807574849236	0.269958177501554	-4.37385337184981	1.22072387540171e-05	0.00048119665914153
BTC	14.0821522462837	-7.56293783276957	1.72988616091009	-4.37192805149139	1.23154113205355e-05	0.000483980646102753
NOS2	13.4508830416341	-6.38038049908368	1.45995609318073	-4.37025505690589	1.24101493800361e-05	0.000485511525872777
PTK2	1648.9051383096	-1.24505103037275	0.284914481278569	-4.36991136703728	1.24296977143535e-05	0.000485511525872777
TTC7A	7603.86264364583	-1.21291479680493	0.27947928060586	-4.33990954240168	1.42541380046368e-05	0.00055175927591522
TBC1D2B	1275.05243766696	-1.12202896510966	0.258770121850206	-4.33600663433304	1.45094566257865e-05	0.000559960766186791
BCL6	417.230952581418	1.50502124736935	0.347290031317919	4.33361487992615	1.46680682269468e-05	0.000564392237150281
SLC12A8	14.3564208871107	-6.62288247065407	1.52997425650943	-4.32875418816776	1.49955189955194e-05	0.000575274523369776
UBE2D2	3907.35060451401	1.10747919358211	0.256045088695599	4.32532878964432	1.52304523013365e-05	0.000580829970900083
PDGFB	406.214084067585	1.54513233757327	0.358938023143952	4.30473295651264	1.67187282647063e-05	0.000633836492153129
ADAMTS7	24.0182355049259	-7.45963845065186	1.73340038027285	-4.30347110543362	1.68142785804075e-05	0.000635285824320562
ATG13	612.481848471695	-1.29449602407233	0.300840702273648	-4.30292847440185	1.68555276894982e-05	0.000635285824320562
ACTR6	263.39755790499	1.45089332530802	0.33749071476414	4.29906146105974	1.71522906522222e-05	0.000644586083111206
AFF1	2792.87014526238	-1.07401256957078	0.249961171943998	-4.29671761105124	1.7334579198858e-05	0.0006477275293486
ELOC	1177.35993552881	1.11553627228553	0.25962661958332	4.29669451489941	1.73363846101836e-05	0.0006477275293486
PTGR1	13.0744554942533	-7.43794199157886	1.73135714983108	-4.29601829541902	1.7389323740947e-05	0.000647827696591926
LOC689574	1181.43515721991	1.25032561701276	0.291156876063304	4.29433655807225	1.75216504710021e-05	0.000649005961411542
WFDC2	311.710717108455	-1.9857642289565	0.462528844431161	-4.29327652289164	1.76055512430127e-05	0.000650245144763422
NUP214	746.640700929703	-1.18184201233638	0.275640306663738	-4.28762406572907	1.80594394204046e-05	0.000663208473302039
PECAM1	360.736260298493	-3.58423182898749	0.836178246828248	-4.28644471747863	1.81555356643931e-05	0.000664843337255759
ERN1	248.985170788215	-1.80184725239698	0.420501414884534	-4.28499688376019	1.82741749627597e-05	0.000667292111246383
PPP1R37	1218.85513802337	1.18565385014178	0.276848951610383	4.28267415587105	1.84660495629411e-05	0.000672393725611046
EGFR	1821.06384937928	-1.2076356850033	0.282175209103844	-4.27973700750896	1.87114285701899e-05	0.000679409335971121
OGFOD1	52.7556396055905	-2.78415341285656	0.650842615186973	-4.27776753994009	1.88777005248951e-05	0.000683521235297464
EXOC6	50.4199197188995	-5.51523125207186	1.29070831770526	-4.27302681513462	1.92837255961962e-05	0.000696266730910276
PCDH17	22.836848821549	-7.13815960730234	1.67309484770785	-4.26644049324619	1.9861643987793e-05	0.000711157197229589
TIAL1	372.41567888309	1.39974521241835	0.328248302678547	4.26428773887404	2.00540879737949e-05	0.000714451008163604
TJP1	830.029935051913	-1.54417809375195	0.362128477090031	-4.26417194847684	2.00644891353937e-05	0.000714451008163604
PHLDA1	58638.6222807307	1.44281034750848	0.338569385985359	4.26149087079857	2.03067650857696e-05	0.000719104950427391
TBC1D2	52.9534770020711	-4.11729929992345	0.966119116016074	-4.26168909368205	2.02887577100202e-05	0.000719104950427391
POU3F1	2868.15042066204	1.6381050759653	0.384761272907643	4.25745830287473	2.06764208915064e-05	0.000730189219976759
THTPA	835.88310713319	-1.20689486224325	0.284031486406923	-4.24915870247626	2.14574863941889e-05	0.000751595107666017
CD109	267.09594644777	-1.90299730818776	0.448240992586893	-4.24547807911356	2.1812783443061e-05	0.000761969589650557
DUSP5	3896.45505542475	1.03497322497895	0.244550646128854	4.23214267213026	2.31475489460985e-05	0.000802075015901101
ABI3	14.2275950149591	-7.39765067289183	1.74902954894495	-4.22957443878192	2.34133797527573e-05	0.000808930926395431
TBCC	1214.81475748107	1.24657438153218	0.294766574365821	4.22902218209148	2.34709205951816e-05	0.000808930926395431
CLK4	1246.41318997895	1.22714788252079	0.291198510000611	4.21412830209266	2.50744723688706e-05	0.000857320819190297
CCDC92	65.1365026644235	-4.09719653695181	0.972836856048269	-4.21159674561972	2.53571911438117e-05	0.000864693634507231
ARRDC4	485.768323726555	-1.66714898280355	0.396109853008515	-4.20880462866878	2.56725243247909e-05	0.000873136777167691
CD24	2513.89997451082	-2.04023405639453	0.484867437197924	-4.20781826097697	2.57848105499456e-05	0.000874647915759998
NUP210	145.729103464081	-4.85177083237231	1.15370590456073	-4.205379215962	2.60644758261139e-05	0.000881813893434669
FRS3	161.075890147314	1.64020804678064	0.390158092841952	4.20395751587055	2.62288188708402e-05	0.000885050982317095
CTDSPL	1255.07500517448	1.32303608394918	0.314895505508234	4.20150831246012	2.65142509870608e-05	0.000891975272591439
ESRRG	19.2351866479556	-7.89691665448795	1.87976520423932	-4.20101225231668	2.6572420843686e-05	0.000891975272591439
ASTN1	27.6032762232287	-7.12976043931574	1.70196487312757	-4.18913489454921	2.80019915961109e-05	0.000935092413662873
GADD45G	38772.8901228541	1.29901033379754	0.310300475338876	4.18629824004911	2.83540739438241e-05	0.000941969106020342
UTP11	1139.27909655358	1.18669184016647	0.283444596197412	4.18668006406434	2.83064384512391e-05	0.000941969106020342
BNC2	26.4233819614856	-8.17647169602875	1.95363512879955	-4.18526037717849	2.84839407559774e-05	0.000943850890345883
SIPA1L1	900.659201715311	-1.34191762888263	0.320716805687663	-4.18412008689523	2.86272760781087e-05	0.000946168176017489
AP1G1	403.662926838338	-1.28371123753844	0.30705332272099	-4.18074367723064	2.90557250865923e-05	0.000957872880731903
BNC1	141.576143015436	-1.58725163694269	0.379904184413008	-4.1780314670531	2.94042981570936e-05	0.000966891334808512
SETD7	201.82608491836	1.24828038684407	0.298870621545627	4.17665804818323	2.95823222764039e-05	0.000970045430745925
TANK	2351.45198337031	1.05591851390412	0.25284603431645	4.17613239123451	2.96507292252827e-05	0.000970045430745925
ITGA8	9363.34474088647	-1.37833833389663	0.330320767983291	-4.17272683855698	3.00975703376226e-05	0.000982171345954317
ATP1B2	2319.0441990136	1.78538632631756	0.427953580718489	4.17191584965846	3.02049194270626e-05	0.000982367184289719
LMOD1	2070.87404294329	1.04809365446582	0.251249161593397	4.1715309528554	3.02559947372396e-05	0.000982367184289719
TLR4	18.4007356499818	-6.55362608004099	1.57230936298456	-4.16815305837834	3.07077716038746e-05	0.000989557939934861
AP2B1	967.431548390742	-1.20324550107342	0.288920953231921	-4.16461834150035	3.11873829240654e-05	0.00100001334798807
SYNPO	1786.49741796217	-1.68671351080545	0.40509714328583	-4.16372600686383	3.13095806864677e-05	0.00100144043436369
TEC	110.569211968294	-4.77529064181384	1.14721944791666	-4.16249101293193	3.1479453511191e-05	0.00100438157366151
PLXNB3	27.5583351931584	-6.20328093756608	1.49330672932617	-4.15405677597477	3.26632073079633e-05	0.00103957714123369
SMPD2	1023.48169547007	1.15493008486763	0.278434985675233	4.14793450638686	3.35488335585932e-05	0.00106513414918785
TNFAIP8L2	14.5975455153688	-7.86100296568388	1.89630644793337	-4.14542859053764	3.39178694059942e-05	0.00107420475833726
CD2AP	671.090128637289	-1.15381060022503	0.278781791906065	-4.13875882042471	3.49189791565367e-05	0.00110320010129353
RBM33	819.478417667278	-2.81201087467465	0.680302001638734	-4.13347435095147	3.57320188834345e-05	0.00112425900502507
ATG4A	362.415236314743	1.13722673975216	0.275201557743359	4.13234121593415	3.59086820375551e-05	0.00112618713251602
MYO1D	1336.22316653102	-1.17463656927897	0.284603199516042	-4.12727815877123	3.67082270331891e-05	0.00114568776382036
CLCA5	24.4692708277175	-6.57897738100849	1.59424673928866	-4.1266995998022	3.68006602146464e-05	0.00114579833373621
TMC7	14.5734263733354	-6.7594810362981	1.63830178517433	-4.12590714205858	3.69276255088577e-05	0.00114698094652814
PLD5	171.04436683331	1.68550500930164	0.408633929675538	4.12473093127621	3.71168415849276e-05	0.00115008675007144
MVP	2772.87037858115	-1.1159111184919	0.270811062120208	-4.1206260547679	3.77844268479304e-05	0.00116517048342063
ZDHHC21	242.734850484467	-1.77707768508392	0.431388594401674	-4.11943595205313	3.79800973302701e-05	0.00116840919949208
CDK19	644.456037944684	-1.04416173614777	0.254217519951571	-4.10735552902369	4.00214949485074e-05	0.00122536121113126
SCUBE3	369.330684456665	-2.72924981189791	0.666824672287602	-4.09290466493234	4.26002901168809e-05	0.00129815068464916
ADGRE5	1468.66471032937	-1.2597005731829	0.307873655801939	-4.09161534104524	4.28378791174275e-05	0.00129924767487915
UBQLN2	1009.87921837851	1.21199286953462	0.296572171950539	4.08667091576197	4.37607138774851e-05	0.00132102014491987
SPOCK2	187.964000178052	-2.46974012712128	0.604900616173357	-4.08288578501545	4.44798868573192e-05	0.00133647026011852
TSPAN33	15.3721105578751	-6.54696846882659	1.60338450489924	-4.08321799844138	4.44163204442351e-05	0.00133647026011852
PTK2B	169.899731504347	-3.42804767570835	0.840281874050402	-4.07964015596833	4.51054683107691e-05	0.00135211508494375
FGF18	21.3242528053443	-4.9128799729733	1.20468866328011	-4.07813248577982	4.5398895465937e-05	0.0013577535094105
SLBP	3043.8788249662	1.49057941378104	0.365634538921492	4.07669203838834	4.5680929833004e-05	0.00136302589247088
AGMO	18.780265488856	-7.07898921084086	1.73905907160121	-4.07058582795754	4.68950594205334e-05	0.00138960302512799
GTF3C3	54.1953405625603	-3.36364950161953	0.826582014775389	-4.0693475559513	4.71449748621923e-05	0.00139380441737078
PTPRS	3668.5030308112	-1.28912454077929	0.31689066210183	-4.06804205661649	4.74098258072263e-05	0.00139523437135878
UBE3B	1335.91814733694	-1.23286129477728	0.304660781783087	-4.04666884776478	5.19516547840584e-05	0.00151506070173419
DNAJC13	389.527030268008	-1.25070697705867	0.309374240339345	-4.04269914549704	5.28394011430801e-05	0.00153231987909011
GCN1	1160.94691518727	-1.1252474876152	0.27835917593499	-4.04243001451476	5.29001044371681e-05	0.00153231987909011
PCDHGB7	462.38802023748	-1.52846998399357	0.378511733763545	-4.03810462834529	5.38848197339543e-05	0.00155039135350596
CD38	15.8693039358303	-7.8940096151651	1.95675227375444	-4.03424067575953	5.47791494565345e-05	0.00157261299887468
IRF2BP1	2849.45594746859	1.29197443972085	0.320443810924901	4.03182834454443	5.53446056434536e-05	0.00158531548165359
SULF1	530.919140518029	-2.50473511426395	0.622091423732921	-4.02631352677078	5.66581321870111e-05	0.00161934218157555
VDR	1494.75821607832	-1.27526190257749	0.316911573188547	-4.02403070909238	5.72104522599711e-05	0.00163151046378546
CNKSR2	23.4441174620407	-6.20108761182272	1.5414519889982	-4.02288728814244	5.74890122605531e-05	0.00163583524953318
U2AF1	4359.77006856681	1.24419892421895	0.309356919175764	4.02188813986748	5.77334758276225e-05	0.00163917291501774
TTYH1	49.7729739443236	-3.809110608001	0.947485522132273	-4.02023093654114	5.81411191061487e-05	0.00164711873687529
LAMB3	24249.0077791244	-1.34940504881318	0.335762239910946	-4.01893032751713	5.84629540056906e-05	0.00165260411652051
SRL	22.336262487949	-6.76703446647101	1.68639539852415	-4.01272114024574	6.00228046517388e-05	0.001692984577595
ERRFI1	75536.8183283428	1.96526221185106	0.490414080582801	4.00735274467563	6.14031213750674e-05	0.00172813588324153
PTGDS	114.10722498	-2.83508838956047	0.70810094267839	-4.00379129398805	6.23353625137166e-05	0.00175055081220437
PDCD10	1995.35666899341	1.19918488786738	0.299580112182096	4.00288550242103	6.25745898974146e-05	0.00175344883429929
PCDHGA7	341.842647223174	-1.58440902036154	0.396149018404643	-3.99952782097559	6.34689867390066e-05	0.00176698755737753
PDE4C	30.5124605511446	4.96670197708354	1.24170341598877	3.99991005350385	6.33665631174445e-05	0.00176698755737753
MYO1C	3951.56206938359	-1.05813861475641	0.264688056015505	-3.99768176428188	6.39658689694474e-05	0.00177165328112691
OASL	582.471018259913	-3.11333695216953	0.7788454382897	-3.99737457409552	6.40489083789868e-05	0.00177165328112691
PRKX	1361.4201840447	-1.17311922046821	0.29344383473726	-3.99776407474562	6.39436361866754e-05	0.00177165328112691
CPT1A	1331.91502794075	-1.80834363299156	0.452599329524155	-3.99546246542783	6.45680868200169e-05	0.00178218980537477
STAT5A	589.342707903996	-1.27970080702824	0.320633105592734	-3.99116867443409	6.57484956114191e-05	0.001807032214139
SLC25A29	255.195421281018	1.46909181681981	0.368362241920707	3.98817155949454	6.65845060560981e-05	0.00181837771835403
FRS2	673.976611246971	-1.23549631279996	0.310189918228558	-3.98303181436608	6.80416428340324e-05	0.0018405464222361
NUP155	237.02332434438	-1.7438418570058	0.437844012044996	-3.98279252206969	6.8110212832166e-05	0.0018405464222361
TACR1	23.5752937785787	-6.42221057630791	1.61215826854895	-3.9836104814252	6.78760937493749e-05	0.0018405464222361
TOB1	1997.11126606247	1.51106626176266	0.379236851466354	3.98449216082241	6.76245893610247e-05	0.0018405464222361
RASSF8	401.413663901	-1.51021259905208	0.379468262426031	-3.97981267101742	6.89695942372194e-05	0.00185598761945252
ZBTB5	126.363386402193	-2.518745499329	0.633608658434809	-3.97523844694769	7.03087764559086e-05	0.00188808360107638
HENMT1	10.3249444871226	-6.09735255208801	1.53447666563602	-3.97357137363881	7.08029285252514e-05	0.00189740072492826
HADHA	2868.87300892362	-1.00578409780558	0.253187089799572	-3.97249361569652	7.11241430569631e-05	0.00190205436515406
RPS6KA1	4378.25225468989	1.30888479644982	0.329754662103608	3.96926851041328	7.20936067189101e-05	0.0019200136169561
LOC498222	94.2833811910198	-3.38930387350464	0.85437877165332	-3.96698043766461	7.27889644053935e-05	0.00193453556945469
RPPH1	37.7790827118124	3.28286518232683	0.829294212038027	3.95862546087117	7.53823403227424e-05	0.00198707232466288
FOXP4	577.669048653748	1.1656354935078	0.295047698438185	3.950667975646	7.79333780809328e-05	0.00204594957935483
TEX30	464.855550029569	1.43777642340616	0.363924182963558	3.95075812686549	7.79040253496362e-05	0.00204594957935483
AKR1C3	18.9668956079539	-7.92543171701088	2.00922958334429	-3.94451275389808	7.99623980246248e-05	0.00209070042705358
PRKAR2A	636.973587136624	-1.37159389353982	0.347814367691268	-3.94346531066046	8.03126130451591e-05	0.00209430512771005
CYFIP2	22.4809523395552	-7.3666737645135	1.86893525050212	-3.94164204593729	8.09256867498555e-05	0.00209885734850229
ID4	16024.9135740742	1.16181465360169	0.295010902848449	3.93820920645272	8.2092004826994e-05	0.00211633188443991
IREB2	139.541969290882	-1.49663691264173	0.381049498028564	-3.92767060548533	8.5772574430828e-05	0.00219366762780431
SEMA3C	1977.12480263858	-1.05719273196676	0.269646289831761	-3.92066485552747	8.83050021575057e-05	0.00224950884942737
SPPL2A	695.521487138031	-1.35460406189417	0.345568806865396	-3.91992574266637	8.85762565960476e-05	0.00225196833830977
TP53INP2	1640.25876841431	-1.1194522057035	0.285638763027091	-3.91911865826603	8.88733555983316e-05	0.00225507392453247
DEAF1	1282.76777966675	1.56062704741755	0.398475192121341	3.91649738371246	8.98447903839736e-05	0.00226191278915902
NAF1	585.689876635684	1.47610376204092	0.376809578465485	3.91737324738979	8.9519088104479e-05	0.00226191278915902
SCGB1C1	59.7702961529964	2.83412770749759	0.723562258983647	3.91690925322522	8.96914917051159e-05	0.00226191278915902
CNNM1	13.5392526010678	-6.79666845748237	1.73608922460734	-3.9149303855737	9.04302954492193e-05	0.00226339127833095
VAPA	8156.03865838044	1.13503129281344	0.289870017365348	3.91565606933009	9.0158698806371e-05	0.00226339127833095
GTPBP1	703.152738516886	-1.09885873609163	0.281015416877845	-3.910314773119	9.21759218706873e-05	0.00229815789731752
ARHGEF15	59.7553774589347	-4.70713887834725	1.20478932478254	-3.90702239928699	9.34404944089042e-05	0.00232451419085987
LLGL1	1319.58876821807	-1.66371707275737	0.42587053784135	-3.90662636863871	9.35937055900912e-05	0.00232451419085987
STAC2	595.544192463119	1.54974196322543	0.39676045568763	3.90598896893481	9.38407927883098e-05	0.00232616888277176
CES1A	17.4518693043422	-6.73084970239902	1.72389778442425	-3.9044366569837	9.44451240414014e-05	0.00233236304811173
CLSTN2	30.4022534968661	-3.96023822369586	1.01429678293327	-3.90441761260758	9.44525609863709e-05	0.00233236304811173
LIMK1	21.4681368900274	-4.26261855492857	1.09205999344977	-3.90328240251997	9.48968677629999e-05	0.00233885396838445
TGFBR2	1934.91987674438	-1.12435896282978	0.288343106905318	-3.89937867735809	9.64398456340016e-05	0.00237234658439367
DNAJC5	493.23210277141	-1.24766796604157	0.320101663925009	-3.89772408785061	9.71009570152976e-05	0.00238405968748035
ORC4	394.92985174695	1.17809930904035	0.302565174843834	3.89370425611081	9.8725000572658e-05	0.002416282789099
PTPRC	51.1184627076038	-7.70512366434395	1.97894617804016	-3.89354887457055	9.87882878087798e-05	0.002416282789099
TMPRSS6	76.2245624918656	-4.44151818839058	1.14142158085915	-3.89121623672776	9.97429916536667e-05	0.00243501356518137
ARHGEF12	922.208258245153	-1.03507594784907	0.266215444174939	-3.88811382095807	0.000101026251586868	0.00245703468482025
ZFP36L1	28027.2190868981	1.04777401376169	0.269529496954555	3.88741872633832	0.000101315894517616	0.00245943856936361
LRRC4	15.0469736341631	-3.87814113510022	0.998710430908647	-3.88314872367139	0.000103112455504477	0.0024975997661943
RAB5IF	11540.2656954099	1.05597321324015	0.272405318143933	3.87647796465631	0.000105979402899028	0.00254390037871223
RBM22	332.635632720469	1.21769339715551	0.314536045560337	3.87139539122209	0.000108214096272842	0.00259271319880472
ENPP3	955.663213949845	-2.52574060411048	0.653252288704537	-3.86640911602356	0.000110449597019541	0.00263647278811461
BRI3	740.984504678114	1.01172927791056	0.261732072343369	3.86551510043163	0.00011085498966617	0.00264125844139914
UBE2B	149.324609905397	1.12971691569687	0.292559969901544	3.86148835083987	0.000112698386621557	0.00268022546780789
INTS5	881.236193249113	-1.03971458689602	0.269700244650357	-3.85507468947207	0.000115694302198008	0.00272148430461156
MOCS1	318.432676278534	-1.05593931514807	0.273859504295268	-3.85577019817282	0.000115365825264786	0.00272148430461156
PLXNA4	19.5329551758501	-5.46409217891136	1.41738092989663	-3.85506257609226	0.000115700030948575	0.00272148430461156
THBS1	350644.1378784	-1.67685333583987	0.435053278379422	-3.85436317612906	0.000116031250450099	0.00272430385847319
LIG3	225.682198056474	-1.20982674857255	0.313951179423194	-3.85355057686137	0.000116417201515131	0.00272839586823643
MGP	1764.48533328767	-1.72418469910975	0.448653797979439	-3.84301817319903	0.000121530465814016	0.00282257244025705
ABHD2	435.451603477204	-1.84718587052056	0.480770636796828	-3.84213537421417	0.000121968529265762	0.00282765169466848
LCP2	26.1912838350172	-7.81323666549962	2.03426160122894	-3.84082197726166	0.00012262302028291	0.00283263571943854
NTM	12.3745442956947	-7.47934589285139	1.94756898335452	-3.84034966503157	0.000122859190924342	0.00283301425941819
DESI1	635.147270403146	1.01348633131424	0.263963325077409	3.8394967596996	0.000123286756539952	0.00283779694964282
PCDHGA10	188.757574661321	-3.00071862468028	0.781676016341836	-3.83882652396492	0.000123623732846445	0.00284048113438624
TBCEL	91.1655082059511	-2.23586631426596	0.582631621348804	-3.83752998007538	0.000124278065716592	0.0028504346389446
WASF2	783.67405674716	1.38487666033014	0.36099097614511	3.83631933163185	0.000124891995618757	0.00285435784313082
ZBTB39	147.257939695985	-3.13199438657381	0.816386095709824	-3.83641319105347	0.000124844296685501	0.00285435784313082
CA13	12.0881571194177	-5.31316288633395	1.38536533063656	-3.83520705249105	0.00012545856042393	0.002862231582061
YPEL2	114.318774860214	-2.66064677204991	0.694911768722375	-3.82875480284588	0.000128793243350663	0.00292454310478227
PM20D2	20.8289921179914	-4.98522217707176	1.3029483632806	-3.82610878340552	0.000130184778073761	0.00294350009263852
PPIL4	2666.01606111251	1.11147632791123	0.290463157109457	3.82656560980774	0.000129943526725523	0.00294350009263852
CYP4F6	645.332444544234	1.19380821037856	0.3120919059394	3.82518158164077	0.000130675734352666	0.0029447731045557
